markerid,storeid,street,city,state,lat,lng,zipcode
3015,103030,3030 Birchmount Rd,Toronto,ON,43.801492,-79.307840,M1M 3W3
2235,103483,726 Bloor Street West,Toronto,ON,43.663642,-79.418052,M6G 4A1
2693,101434,160 Kendal Ave,Toronto,ON,43.675952,-79.410015,M5T 2T9
2269,104007,1480 Queen St W,Toronto,ON,43.640487,-79.437188,M6K 1M4
2883,102529,1110 Bathurst St,Toronto,ON,43.673160,-79.414390,M5R 3H2
177,100024,2075 Sheppard Ave E,Toronto,ON,43.775287,-79.334145,M2J 1W6
2209,103233,603 Davenport Road,Toronto,ON,43.676790,-79.412220,M5R 1L1
3039,103096,2900 Warden Ave,Scarborough,ON,43.797900,-79.316600,M1W 2S8
2068,101894,860 York Mills Rd,Toronto,ON,43.754680,-79.352020,M3B 1Y4
2003,100836,1910 Yonge St,Toronto,ON,43.698332,-79.396599,M4S 1Z3
2848,102448,2075 Bayview Ave,Toronto,ON,43.721076,-79.378944,M4N 3M5
2849,102449,2075 Bayview Ave.,Toronto,ON,43.721076,-79.378944,M4N 3M5
3163,103894,2075 Bayview Avenue,Toronto,ON,43.721085,-79.378945,M4N 3M5
2521,102372,249 Highway 20 S,Hamilton,ON,43.168630,-79.756505,L8J 2V7
4356,915351,1 Park Ave.,Washington,PA,40.165083,-80.244064,15301
940,101891,4228 Midland Ave,Scarborough,ON,43.825394,-79.297589,M1V 4S7
153,104332,4 Valley View Drive,Bancroft,ON,45.053619,-77.871547,K0L 1C0
2063,101725,6040 Hwy 7 E,Markham,ON,43.874571,-79.258611,L3P 3A8
2172,102967,900 Dufferin St,Toronto,ON,43.657110,-79.434290,M6H 4B1
1782,103247,1269 College Street,Toronto,ON,43.651309,-79.438975,M6H 1C5
3259,100818,5965 Hwy 7,Markham,ON,43.873666,-79.260738,L3P 1A1
2158,102876,2245 Yonge Street,Toronto,ON,43.706060,-79.398241,M4S 2B1
3180,104139,2275 Bayview Ave,Toronto,ON,43.727460,-79.381650,M4N 3M6
2198,103149,1094 Bloor St W,Toronto,ON,43.660118,-79.434154,M6H 1M5
86,103145,1800 Sheppard Ave E,Toronto,ON,43.775516,-79.345184,M2J 5A7
3329,103188,866 Avenue Rd.,Toronto,ON,43.698750,-79.406131,M5P 2K3
2002,100823,2377 Yonge St,Toronto,ON,43.709070,-79.398830,M4P 2C8
2176,102994,4525 boul. Gene H Kruger,Trois-Rivières,QC,46.324280,-72.564510,G9A 4N3
2633,100843,2500 Don Mills Rd,Toronto,ON,43.775090,-79.347030,M2J 3B3
1528,103185,550 St. Clair Avenue West,Toronto,ON,43.682672,-79.420721,M6C 1A5
4325,105086,"3180, boul. Saint-Jean",Trois Rivières,QC,46.330122,-72.603223,G9B 2M1
597,101171,234 Hastings St N,Bancroft,ON,45.070187,-77.863712,K0L 1C0
2008,100900,"5901, boul. Jean XXIII",Trois-Rivieres-Ouest,QC,46.331455,-72.594154,G8Z 4N8
1173,102337,8310 McCowan Rd,Markham,ON,43.864041,-79.283710,L3P 8E1
2876,102512,4751 Leslie St.,Toronto,ON,43.768710,-79.364330,M2K 1E1
2983,102937,4001 Leslie St,Toronto,ON,43.769475,-79.364289,M2K 1E1
2548,102695,3400 Victoria Park Rd,Toronto,ON,43.804070,-79.336300,M2H 2N5
1723,104023,2651 Hwy# 56 ,Binbrook,ON,43.120734,-79.804575,L0R 1C0
2535,102476,380 Main St. North,Markham,ON,43.891151,-79.263885,L3P1Z4
4285,105217,"4001 Leslie Street, 2nd Floor",Toronto,ON,43.770404,-79.364118,M2K 1E1
1802,100056,2842 Barton St E,Hamilton,ON,43.232794,-79.741728,L8E 2K1
3305,101315,2189 Lakeshore Blvd W,Toronto,ON,43.623182,-79.481076,M8V 1A1
1112,102205,"2600, boul. Des Récollets",Trois-Rivières,QC,46.335570,-72.576220,G8Z 3X7
1003,101985,7828 Kennedy Rd,Markham,ON,43.845407,-79.306247,L3R 5P1
3182,104179,1781 Upprt ,Scarborough,ON,43.811702,-79.334429,M1W 3E8
2352,102524,1750 Finch Ave E,Toronto,ON,43.793935,-79.349040,M2J 2X5
2744,101979,1750 Finch Ave E,Willowdale,ON,43.793935,-79.349040,M2J 2X5
268,100238,244 Hwy 20 S,Stoney Creek,ON,43.189584,-79.769390,L8J 2V6
2220,103335,1728 Bloor Street West,Toronto,ON,43.654980,-79.458790,M6P 1A8
3424,102523,5000 Hwy 7 E,Markham,ON,43.865551,-79.291417,L3R 4M9
2160,102879,3220 Yonge Street,Toronto,ON,43.728798,-79.403174,M4N 2L2
121,100530,2200 Rymal Rd E,Hamilton,ON,43.173980,-79.780110,L0R 1P0
3146,103686,510 Centennial Parkway North,Stoney Creek,ON,43.200652,-79.764647,L8E OG2
2925,102713,3600 Steeles Ave,Markham,ON,43.817900,-79.332090,L3R 3Z7
2201,103160,1176 St. Clair Ave W,Toronto,ON,43.677873,-79.443400,M6E 1B4
2806,102291,1500 Finch Ave E,Toronto,ON,43.792660,-79.354671,M2J 4Y6
2109,102400,8 King Street E,Stoney Creek,ON,43.216884,-79.757773,L8G 1J8
2895,102610,125 The Queensway,Toronto,ON,43.630669,-79.482430,M8Y 1H6
2977,102913,3500 Steeles Ave E,Markham,ON,43.816487,-79.338039,L3R 2Z1
2364,100746,2585 Barton St,Hamilton,ON,43.234490,-79.750470,L8E 2X2
2815,102310,3381 Steeles Ave E,Toronto,ON,43.814494,-79.343884,M2H 3S7
2804,102288,250 The Queensway,Toronto,ON,43.629513,-79.488564,M8Y 1J4
1706,103955,152 Park Lawn Rd,Toronto,ON,43.628475,-79.489585,M8Y 3H8
2286,104420,2150 Bloor St West,Toronto,ON,43.651877,-79.473022,M6S 1M8
1486,103098,9970 Hwy 48,Markham,ON,43.910257,-79.267967,L6E 0E9
2798,102268,7001 Woodbine Ave,Markham,ON,43.814665,-79.348294,L3R 1A3
2643,100971,7010 Woodbine Ave,Markham,ON,43.814355,-79.349324,L3R 1A2
2466,101498,2471 Barton St,Hamilton,ON,43.236300,-79.758080,L8E 2X1
2800,102273,461 Sheppard Ave E,Toronto,ON,43.766308,-79.389336,M2N 3B3
3401,100195,75 Centennial Pky N,Hamilton,ON,43.230412,-79.763257,L8E 2P2
2755,102034,75 Centennial Pkwy N,Hamilton,ON,43.230412,-79.763257,L8E 2P2
3223,104854,3199 Lakeshore Blvd West,Toronto,ON,43.597098,-79.520387,M8B 1N8
2730,101887,110 West Toronto St,Toronto,ON,43.670098,-79.466717,M6N 5B7
2820,102333,1871 Avenue Rd,Toronto,ON,43.732032,-79.419360,M5M 3Z7
3016,103037,4110 Yonge Street,Toronto,ON,43.746313,-79.408317,M2P 2B7
2713,101648,3090 Bathurst St,Toronto,ON,43.719588,-79.429836,M6A 2A1
3204,104418,3351 boulevard des Forges,Trois-Rivières,QC,46.349586,-72.574804,G9A 5H7
383,100568,315 Centennial Pkwy N,Hamilton,ON,43.239263,-79.760442,L8E 2X3
2080,102085,1801 Eglinton Ave W,Toronto,ON,43.695867,-79.449407,M6E 2H8
2430,100359,2812 King St E,Hamilton,ON,43.220050,-79.772555,L8G 1J5
2833,102370,2485 Bloor St W,Toronto,ON,43.648520,-79.485500,M6S 1P7
1107,102192,3316 Lakeshore Blvd W,Toronto,ON,43.596517,-79.524518,M8W 1M8
2283,104318,2005 Avenue Rd. ,Toronto,ON,43.735323,-79.419764,M5M 4A5
2870,102496,2900 Steeles Ave E,Markham,ON,43.811590,-79.359360,L3T 4X1
2129,102602,2890 Steeles Ave E,Markham,ON,43.811464,-79.359982,L3T 4X1
1379,102828,5955 Leslie Street,Toronto,ON,43.799600,-79.370280,M2H 1J8
946,101901,426 Kipling Ave,Toronto,ON,43.606545,-79.520450,M8Z 5C9
2560,102900,550 Bur Oak Ave,Markham,ON,43.894500,-79.292856,L6C 3A9
2300,104352,"850, boul. du St-Maurice",Trois-Rivières ,QC,46.351703,-72.546799,G9A 3P6
503,100889,706 Queenston Rd,Hamilton,ON,43.229415,-79.771085,L8G 1A2
2343,105079,6700 Boulevard des Chenaux,Trois-Rivières,QC,46.355413,-72.613834,G9C 0K6
1942,100536,1 - 2851 John St,Markham,ON,43.824628,-79.353132,L3R 5R7
176,100020,853 The Queensway,Toronto,ON,43.624813,-79.509064,M8Z 1N6
1885,100380,2 - 2700 Dufferin St,York,ON,43.701460,-79.451910,M6B 4J3
2809,102294,8200 Warden Ave,Markham,ON,43.851300,-79.332880,L6G 1C7
2808,102293,4696 Yonge St,Toronto,ON,43.759040,-79.410290,M2N 5M2
2392,101754,7690 Woodbine Ave,Markham,ON,43.830580,-79.353637,L3R 2N2
2688,101359,1000 The Queensway,Toronto,ON,43.623390,-79.516083,M8Z 1P7
2145,102751,700 Lawrence Ave W,Toronto,ON,43.715610,-79.446500,M6A 3B4
3002,102993,1025 The Queensway,Toronto,ON,43.623096,-79.516586,M8Z 6C7
3199,104372,4841 Yonge Street,Toronto,ON,43.762035,-79.410951,M2N 5X2
1175,102341,380 Weston Rd,Toronto,ON,43.680330,-79.475470,M6N 5H1
2422,102586,570A Kipling Ave,Toronto,ON,43.615328,-79.524300,M8Z 5E9
3064,103196,5695 Yonge St,Toronto,ON,43.763250,-79.411360,M2N 3T9
460,100742,"4775, boul. Des Forges",Trois-Rivières,QC,46.360260,-72.591200,G8Y 4Z3
2254,103847,2571 St. Clair Ave W,Toronto,ON,43.668480,-79.485690,M6N 4Z5
15,102373,3487 Dundas St W,Toronto,ON,43.665637,-79.488141,M6S 2S6
2770,102139,750 Lawrence Ave W,Toronto,ON,43.714675,-79.450940,M6A 3C4
2153,102835,4986 Yonge Street,Toronto,ON,43.765480,-79.411942,M2N 7G9
3211,104720,6 Welwood Rd,Uxbridge,ON,44.088743,-79.132373,L9P 1Y4
1403,102868,815 Caledonia Rd,Toronto,ON,43.700826,-79.464061,M6B 3X8
418,100643,325 Toronto St S,Uxbridge,ON,44.090173,-79.133522,L9P 1P3
2276,104190,3140 Dufferin St.,Toronto,ON,43.716428,-79.455278,M6A 2S7
441,100688,910 Lakeshore Rd E,Mississauga,ON,43.574562,-79.561253,L5E 1E1
146,103272,1799 Stone Church Road East,Hamilton,ON,43.191910,-79.810530,L8J 0B4
657,101357,1084 Islington Ave,Toronto,ON,43.635830,-79.519750,M8Z 4R9
2590,104202,8291 Woodbine Ave,Markham,ON,43.844687,-79.356625,L3R 2P4 
4210,104362,435 Brown's Line,Etobicoke,ON,43.602205,-79.545195,M8W 3V1
2757,102052,5383 Yonge St,Toronto,ON,43.774761,-79.414273,M2N 5R6
1695,103916,733 Kipling Ave,Toronto,ON,43.626340,-79.528860,M8Z 5G6
2161,102892,3071 Bloor St West,Toronto,ON,43.646760,-79.514210,M8X 1C7
2871,102501,3321 Dufferin St,Toronto,ON,43.722590,-79.456580,M6A 2T8
3183,104188,150 Lakeshore Rd. E,Mississauga,ON,43.555886,-79.581113,L5G 1E9
2050,101574,1 Yorkdale Rd,Toronto,ON,43.728230,-79.453950,M6A 3A1
3055,103151,3401 Dufferin St,Toronto,ON,43.724667,-79.457111,M6A 2T9
3258,100817,5571 Yonge St,Toronto,ON,43.778806,-79.415306,M2N 5S4
2682,101328,181 Lakeshore Rd W,Mississauga,ON,43.547926,-79.589705,L5H 1G5
2409,101652,1569 The Queensway,Toronto,ON,43.617945,-79.539514,M8Z 1T8
891,101813,895 Jane St,York,ON,43.677066,-79.496053,M6N 4C4
355,100502,634 Parkdale Ave N,Hamilton,ON,43.253111,-79.784174,L8H 5Z3
2711,101634,5714 Yonge St,Toronto,ON,43.781920,-79.416073,M2M 4E7
726,101527,"285, rue Barkoff",Trois-Rivières,QC,46.371150,-72.558220,G8T 2A5
3050,103130,3300 Bloor St W,Toronto,ON,43.644910,-79.522290,M8X 1E9
558,101021,2355 Keele St,Toronto,ON,43.706170,-79.477490,M6M 4A2
1104,102185,171 Bentworth Ave,Toronto,ON,43.719679,-79.468056,M6A 1P7
2049,101571,1211 Hurontario St,Mississauga,ON,43.559291,-79.587309,L5G 3H2
2113,102428,15 Allstate Parkway,Markham,ON,43.849376,-79.364945,L3R 5B4
1264,102565,8801 Woodbine Ave,Markham,ON,43.856734,-79.359596,L3R 5W9
680,101405,500 Trethewey Dr,Toronto,ON,43.695600,-79.488560,M6M 4C2
1519,103170,1030 Hoover Park Ave,Stouffville,ON,43.957416,-79.274735,L4A 0K2
2288,104651,680 Sheppard Avenue West,Toronto,ON,43.754685,-79.443141,M3H 2S5
1873,100340,1600 Barton St E,Hamilton,ON,43.246141,-79.794817,L8H 2X9
1567,103278,"1990, 6ième avenue",Saint-Georges,QC,46.114635,-70.676094,G5Y 3W8
4296,103278,"1990, 6e Avenue",St-Georges-de-Beauce,QC,46.114635,-70.676094,G57 3WB
188,100039,30 Queenston Rd,Hamilton,ON,43.236875,-79.800543,L8K 6S1
2200,103153,6001 Yonge St,Toronto,ON,43.788970,-79.417800,M6H 1M5
736,101550,49 Lakeshore Rd W,Oakville,ON,43.440889,-79.673442,L6K 1C8
1719,104008,4467 Major Mackenzie Dr. E,Markham,ON,43.894732,-79.331742,L6C 0M4
1558,103252,"310, rue Thibeau",Trois-Rivieres,QC,46.375359,-72.537060,G8T 6Y4
434,100675,5534 Main St W,Stouffville,ON,43.966349,-79.271153,L4A 8B7
2088,102153,1785 Lakeshore Rd W,Mississauga,ON,43.516518,-79.623960,L5J 1J6
2056,101593,1250 South Service Rd,Mississauga,ON,43.595110,-79.568380,L5E 1V4
862,101769,5250 Dundas St W,Toronto,ON,43.638217,-79.538245,M9B 1A9
1305,102658,200 Sherway Dr,Toronto,ON,43.608927,-79.560038,M9C 5N6
68,101543,150 Sherway Dr,Toronto,ON,43.608860,-79.561000,M9C 1A5
2913,102672,125 Commerce Valley Drive Wes,Markham,ON,43.839290,-79.382740,L3T 7W4
2309,104280,150 North Queen Street,Toronto,ON,43.619501,-79.553843,M9C 1A8
329,100404,2165 Royal Windsor Dr,Mississauga,ON,43.507762,-79.633421,L5J 1K5
2905,102655,5470 Dundas St W,Toronto,ON,43.632120,-79.544760,M9B 1B6
229,100129,2303 Lakeshore Rd W,Oakville,ON,43.398170,-79.707635,L6L 1H2
4324,105282,6464 Yonge St,North York,ON,43.795653,-79.419546,M2M 3X4
2816,102311,280 Scarlett Rd,Toronto,ON,43.681194,-79.509145,M9A 4S4
2759,102078,6464 Yonge St,Toronto,ON,43.796296,-79.419616,M2M 3X4
3254,100799,3010 16th Ave,Markham,ON,43.867970,-79.362497,L3R 0S3
724,101521,9251 Woodbine Ave,Markham,ON,43.867954,-79.362765,L6C 1Y6
1982,100702,9005 Leslie St,Richmond Hill,ON,43.845260,-79.381963,L4B 1G7
2655,101099,327 Reynolds St,Oakville,ON,43.453013,-79.674192,L6J 3L7
2576,103074,7015 Yonge St,Markham,ON,43.798538,-79.420211,L3T 2A5
1778,104282,10830 Bayview Ave,Richmond Hill,ON,43.821496,-79.401795,L4S 1S7
1952,100563,"607, rue Thibeau",Trois-Rivières,QC,46.381627,-72.545317,G8T 6Z6
438,100683,515 Maple Grove Dr,Oakville,ON,43.479000,-79.657385,L6J 4W3
3142,103652,123 Farratt Blvd,Toronto,ON,43.734836,-79.471443,M3K1Y5
1990,100737,5353 Lakeshore Rd,Burlington,ON,43.367243,-79.731622,L7L 1C8
1500,103132,309 Finch Ave. West,Toronto,ON,43.774090,-79.441156,M2R 1N2
2431,100617,901 Sheppard Ave W,Toronto,ON,43.751080,-79.459520,M3H 2T7
713,101504,136 Kenilworth Ave N,Hamilton,ON,43.244296,-79.807992,L8H 4R8
381,100565,1188 Rymal Rd E,Hamilton,ON,43.189569,-79.840587,L8W 3N7
2589,103973,1212 Southdown Rd.,Mississauga,ON,43.514698,-79.634930,L5J 2Z2
1668,103700,1317 Barton Street East,Hamilton ,ON,43.249256,-79.806182,L8H 2V4 
395,100590,2322 Royal Windsor Dr,Oakville,ON,43.490412,-79.651880,L6J 7Y1
1956,100579,1515 Rebecca St,Oakville,ON,43.411421,-79.705285,L6L 5G8
1784,103288,2708 Keele Street,Toronto,ON,43.725332,-79.481771,M3M 1G2
2602,100023,25 The West Mall,Toronto,ON,43.619650,-79.562280,M9C 1B8
2166,102915,115 Times Avenue,Markham,ON,43.841254,-79.391556,L3T 0A2
3047,103123,250 The East Mall,Toronto,ON,43.632481,-79.554260,M9B 3Y8
547,100994,"9024, boul. Lacroix",St-Georges-de-Beauce,QC,46.130615,-70.694382,G5Y 5P4
3024,103055,1280 Main Street,Hamilton,ON,43.241456,-79.815058,L8A 4K1
2427,103462,515 Drewry Ave.,Toronto,ON,43.781307,-79.443625,M2R 2K9
313,100362,780 South Sheridan Way,Mississauga,ON,43.550000,-79.617130,L5H 1Z6
1664,103692,969 Upper Ottawa St,Hamilton,ON,43.211215,-79.835421,L8T 4V9
1806,100085,1375 Southdown Rd,Mississauga,ON,43.518256,-79.639648,L5J 2Z1
1073,102121,370 Steeles Ave W,Vaughan,ON,43.795183,-79.433088,L4J 6X1
1450,102989,"410, 150 iéme Rue",St-Georges-de-Beauce,QC,46.126854,-70.667206,G5Y 0E5
4292,102181,562 Trafalgar Road,Oakville,ON,43.458000,-79.681700,L6J 3J2
2437,100819,345 Speers Rd,Oakville,ON,43.440403,-79.693601,L6K 3S5
397,100596,570 Upper Ottawa Rd,Hamilton,ON,43.224010,-79.830161,L8T 3T2
365,100532,111 Cross Ave,Oakville,ON,43.453710,-79.686790,L6J 2W7
3359,104216,100 The Queensway West,Mississauga,ON,43.571550,-79.605773,L5B 1B8
1789,100001,65 Ottawa St N,Hamilton,ON,43.244718,-79.819236,L8H 3Y9
2069,101896,9206 Leslie St,Richmond Hill,ON,43.859022,-79.386046,L4B 2N8
1417,102906,2013 Lawrence Ave West,Toronto,ON,43.700883,-79.511675,M9N 0A3
1584,103369,10 Vogell Rd.,Richmond Hill,ON,43.864276,-79.382006,L4B 3K4
3262,100837,1890 Jane St,Toronto,ON,43.709531,-79.505620,M9N 2T8
2546,102678,624 3rd Line,Oakville,ON,43.416100,-79.713860,L6L 4A7
1323,102706,1801 Dundas Street East,Mississauga,ON,43.618556,-79.573870,L4X 1L6
2141,102679,7689 Yonge Street,Thornhill,ON,43.814969,-79.424175,L3T 2C3
118,100250,228 Wyecroft Rd,Oakville,ON,43.446799,-79.695423,L6K 3X7
703,101475,2427 Cawthra Rd,Mississauga,ON,43.591422,-79.595319,L5A 2W7
3150,103745,1500 Dundas St E,Mississauga,ON,43.611920,-79.580880,L4X 1L4
2696,101476,100 The Queensway W,Mississauga,ON,43.571236,-79.610641,L5B 1B8
2749,101999,100 The Queensway W,Mississauga,ON,43.571236,-79.610641,L5B 1B8
2370,100966,587 Third Line,Oakville,ON,43.417732,-79.716008,L6L 4A8
3251,100796,1404 Dundas St,Mississauga,ON,43.609403,-79.583763,L4X 1L4
1965,100628,4400 Dufferin St,Toronto,ON,43.765210,-79.466090,M3H 6A8
1864,100316,386 Iroquois Shore Road,Oakville,ON,43.465489,-79.684575,L6H 1M4
825,101711,1327 Dundas St E,Mississauga,ON,43.607921,-79.585425,L4Y 2C7
2407,101573,1368 Upper Gage Ave,Hamilton,ON,43.201887,-79.850118,L8W 1N2
59,100611,240 Leighland Rd,Oakville,ON,43.462230,-79.689070,L6H 3H6
2371,101066,954 Barton St E,Hamilton,ON,43.252799,-79.822251,L8L 3C4
3253,100798,4550 Dufferin St,Toronto,ON,43.768671,-79.466873,M3H 5R9
315,100375,799 Dundas St E,Mississauga,ON,43.597415,-79.596932,L4Y 2B7
1794,100016,675 Mohawk Rd E,Hamilton,ON,43.219352,-79.844071,L8V 2K6
269,100239,952 Fennell Ave E,Hamilton,ON,43.227980,-79.839040,L8T 1P9
2132,102615,8750 Bayview Ave,Richmond Hill,ON,43.844931,-79.407836,L4B 4V9
1803,100068,1153 King St E,Hamilton,ON,43.247710,-79.828320,L8M 1G1
651,101333,2960 South Sheridan Way,Oakville,ON,43.507710,-79.662549,L6J 7T4
2360,100645,260 North Service Rd,Oakville,ON,43.448121,-79.704351,L6M 2Y5
1786,103623,1060 Finch Ave. West,Toronto,ON,43.767440,-79.473259,M3J 2E2
2311,104764,555 Burnhamthorpe,Etobicoke,ON,43.644606,-79.567316,M8W 3Z1
2381,101379,2208 Jane St,Toronto,ON,43.722350,-79.508940,M3M 1A4
1764,104425,"1650, rue Saint-Maurice",Trois-Rivières,QC,46.399400,-72.534534,G8V 2M7
2830,102363,2185 Leanne Blvd,Mississauga,ON,43.525920,-79.653320,L5K 2L6
641,101310,23 Lindsay St,Fenelon Falls,ON,44.533770,-78.737887,K0M 1N0
1612,103492,3480 Superior Court,Oakville,ON,43.388318,-79.746065,L6L 0C4
2365,100747,888 Main St E,Hamilton,ON,43.246118,-79.834097,L8M 1M3
1058,102079,2215 Erin Mills Pkwy,Mississauga,ON,43.527930,-79.653020,L5K 1T7
363,100526,4033 New St,Burlington,ON,43.353586,-79.768718,L7L 1S8
394,100585,799 Barton St E,Hamilton,ON,43.255143,-79.829793,L8L 3B2
264,100233,144 Dundas St W,Mississauga,ON,43.576992,-79.620116,L5B 1H9
2648,100996,528 Mohawk Rd E,Hamilton,ON,43.221249,-79.851598,L8V 2J6
1938,100520,754 Bronte Rd,Oakville,ON,43.407390,-79.737400,L6L 6R8
3117,103415,1430 Trafalgar Rd,Oakville,ON,43.470920,-79.696110,L6H 2L1
967,101926,1530 North Service Rd W,Oakville,ON,43.426748,-79.726005,L6M 4A1
1092,102157,50 Red Maple Rd,Richmond Hill,ON,43.840470,-79.422296,L4B 4K1
2144,102737,1125 Bloor St,Mississauga,ON,43.610920,-79.600130,L4Y 2N6
709,101494,505 Rymal Rd E,Hamilton,ON,43.196590,-79.869260,L8W 3X1
2721,101797,1430 Trafalgar Rd,Oakville,ON,43.472230,-79.697880,L6H 2L1
2803,102286,6000 Dufferin St N,Toronto,ON,43.784195,-79.470128,M3H 5T5
3360,104334,1430 Trafalgar Rd.,Oakville,ON,43.472242,-79.698329,L6H 2L1  
1072,102120,9275 Bayview Ave,Richmond Hill,ON,43.857724,-79.411008,L4C 9X4
3950,914080,135 N. Hermitage Road,Hermitage,PA,41.234312,-80.449779,16148
2528,102418,5539 Harvester Rd,Burlington,ON,43.391277,-79.753081,L7L 7G4
1957,100582,3005 New St,Burlington,ON,43.339475,-79.786105,L7R 1K3
1372,102810,1410 Major Mackenzie Drive E,Richmond Hill,ON,43.879713,-79.394327,L4S 1P5
2366,100930,418 Sherman Ave N,Hamilton,ON,43.264894,-79.832110,L8L 6P1
369,100538,108-1280 Finch Ave. W,Downsview,ON,43.764080,-79.488260,M3J 3K6
2716,101715,201 Lloyd Manor Drive,Toronto,ON,43.674530,-79.556950,L6J 3J2
4222,104881,230 Lloyd Manor Rd.,Etobicoke,ON,43.674807,-79.557286,M9B 5K7
2776,102176,1447 Lakeshore Rd,Burlington,ON,43.323650,-79.797157,L7A 1B3
3421,101931,1 Promenade Circle,Vaughan,ON,43.809200,-79.453430,L4J 4P8
3234,103611,2801 Elgin Mills Road East,Markham,ON,43.902926,-79.376975,L6C 1K8
2631,100807,1011 Upper Middle Rd,Oakville,ON,43.482975,-79.694824,L6H 4L2
1940,100525,1600 Steeles Ave W,Vaughan,ON,43.786655,-79.472624,L4K 4M2
2694,101454,1230 North Shore Blvd,Burlington,ON,43.317659,-79.803767,L7R 4C4
53,100142,999 Upper Wentworth St,Hamilton,ON,43.217062,-79.864318,L9A 4X5
2476,101639,850 Appleby Line,Burlington,ON,43.377060,-79.766925,L7L 2Y7
1962,100599,990 Upper Wentworth,Hamilton,ON,43.217692,-79.864434,L9A 5E9
2416,102073,863 Upper Wentworth Rd,Hamilton,ON,43.220630,-79.862990,L9A 4W5
938,101886,5051 Harvester Rd,Burlington,ON,43.378290,-79.766652,L7L 6S1
2684,101336,1030 Centre St,Thornhill,ON,43.809330,-79.457930,L4K 1C6
601,101190,2625 Weston Rd,Toronto,ON,43.711773,-79.535409,M9N 3W1
719,101514,513 Cannon St E,Hamilton,ON,43.255424,-79.844341,L8L 2E6
3250,100790,261 Dixon Rd,Toronto,ON,43.697090,-79.546720,M9P 2M4
2619,100625,1493 Finch Ave,Toronto,ON,43.760789,-79.499248,M3J 2G7
2482,101733,3445 Hurontario St,Mississauga,ON,43.588853,-79.628491,L5A 2H4
2142,102682,4120 Dixie Rd,Mississauga,ON,43.623560,-79.603820,L4W 4V8
2478,101672,4011 Dixie Rd,Mississauga,ON,43.623560,-79.603820,L4W 1M3
3397,100066,503 Main St E,Hamilton,ON,43.250287,-79.850195,L8N 1K8
168,100002,473 Concession St,Hamilton,ON,43.241737,-79.855330,L9A 1C1
1321,102703,4211 Keele St,Toronto,ON,43.772040,-79.493040,M3J 1N9
445,100701,172 Argyle St N,Caledonia,ON,43.077299,-79.950214,N3W 1K9
3370,104876,3359 Mississauga Road North,Mississauga,ON,43.545135,-79.662698,L5L 1C6
2714,101649,3359 Mississauga Rd N,Mississauga,ON,43.545170,-79.663351,L5L 1C6
1418,102908,3485 Harvester Road,Burlington,ON,43.361121,-79.786242,L7N 3T3
2855,102475,4700 Keele St,Toronto,ON,43.774610,-79.493940,M3J 1P3
2608,100424,4700 Keele St,Toronto,ON,43.774610,-79.493940,M3K 1P3
2811,102296,4700 Keele St,Toronto,ON,43.774610,-79.493940,M3K 1P3
1818,100144,2458 Dundas St W,Mississauga,ON,43.527943,-79.676044,L5K 1R8
1967,100631,9184 Yonge St,Richmond Hill,ON,43.851334,-79.432595,L4C 7A1
2184,103029,415 The Westway,Toronto,ON,43.683834,-79.564560,M9R 1H5
3411,101007,777 Guelph Line,Burlington,ON,43.346523,-79.796320,L7R 3N2
890,101811,360 Argyle St,Caledonia,ON,43.061407,-79.961760,N3W 1K8
876,101788,3411 Mavis Rd,Mississauga,ON,43.574756,-79.644812,L5C 1T7
835,101724,715 Renforth Dr,Toronto,ON,43.659900,-79.583310,M9C 2N7
2795,102240,1070 Major Mackenzie Dr,Richmond Hill,ON,43.876251,-79.413978,L4S 1P3
3933,913530,202 West Broadway,Lincoln,ME,45.357579,-68.525104,4457
2746,101981,70 The Pond Rd,Toronto,ON,43.770725,-79.499641,M3J 3M6
683,101431,2525 Hyde Park Gate,Oakville,ON,43.514458,-79.687978,L6H 6G6
2543,102636,1485 Elgin Mills Rd E,Richmond Hill,ON,43.898446,-79.396262,L4S 1M8
1580,103331,897 Upper Wellington,Hamilton,ON,43.226355,-79.871923,L9A 3R5
1471,103060,1240 Burloak Dr.,Burlington,ON,43.400620,-79.765173,L7L 3X5
1306,102664,1470 Centre St,Vaughan,ON,43.805835,-79.473611,L4J 3N1
2481,101731,1499 Upper Middle Rd W,Oakville,ON,43.440825,-79.739783,L6M 3Y3
243,100165,257 Main St E,Hamilton,ON,43.252716,-79.859668,L8N 1H4
2661,101140,735 16th Avenue,Richmond Hill,ON,43.846910,-79.444020,L4C 7A8
771,101623,2355 Trafalgar Rd,Oakville,ON,43.483753,-79.713981,L6H 6N9
2354,102652,3369 Mississauga Rd. N,Mississauga,ON,43.549180,-79.669262,L5L 1C6
83,102952,100 City Centre Dr,Mississauga,ON,43.592240,-79.639090,L5B 2C9
1434,102955,2304 Sheppard Ave West,Toronto,ON,43.734746,-79.533769,M9M 1M1
2000,100792,151 City Centre Dr,Mississauga,ON,43.591110,-79.640427,L5B 1M7
